county,year,varname,value_b2
Chippewa,2015,Supply(Pub),.05
Chippewa,2016,Supply(Pub),.1
Chippewa,2017,Supply(Pub),.11
Chippewa,2018,Supply(Pub),.06
Chippewa,2012,Supply(any),.66
Chippewa,2013,Supply(any),.65
Chippewa,2014,Supply(any),.73
Chippewa,2015,Supply(any),.65
Chippewa,2016,Supply(any),.64
Chippewa,2017,Supply(any),.61
Chippewa,2018,Supply(any),.52
Chisago,2012,Cost(CCC),222.71
Chisago,2013,Cost(CCC),205
Chisago,2014,Cost(CCC),205.37
Chisago,2015,Cost(CCC),216.91
Chisago,2016,Cost(CCC),224.49
Chisago,2017,Cost(CCC),236.06
Chisago,2018,Cost(CCC),237.31
Chisago,2012,Cost(HR),
Chisago,2013,Cost(HR),216.55
Chisago,2014,Cost(HR),211.97
Chisago,2015,Cost(HR),228.54
Chisago,2016,Cost(HR),225.18
Chisago,2017,Cost(HR),169.64
Chisago,2018,Cost(HR),176.38
Chisago,2012,Cost(Pub),75.05
Chisago,2013,Cost(Pub),42.72
Chisago,2014,Cost(Pub),11.87
Chisago,2015,Cost(Pub),11.88
Chisago,2016,Cost(Pub),13.94
Chisago,2017,Cost(Pub),14.61
Chisago,2018,Cost(Pub),11.9
Chisago,2012,Cost(any),146.64
Chisago,2013,Cost(any),149.08
Chisago,2014,Cost(any),141.64
Chisago,2015,Cost(any),143.07
Chisago,2016,Cost(any),147.63
Chisago,2017,Cost(any),130.83
Chisago,2018,Cost(any),155.09
Chisago,2012,QualPremium,
Chisago,2013,QualPremium,1.54
Chisago,2014,QualPremium,1.44
Chisago,2015,QualPremium,1.55
Chisago,2016,QualPremium,1.43
Chisago,2017,QualPremium,1.12
Chisago,2018,QualPremium,1.04
Chisago,2012,Supply(CCC),.13
Chisago,2013,Supply(CCC),.14
Chisago,2014,Supply(CCC),.14
Chisago,2015,Supply(CCC),.13
Chisago,2016,Supply(CCC),.13
Chisago,2017,Supply(CCC),.14
Chisago,2018,Supply(CCC),.16
Chisago,2012,Supply(HR),
Chisago,2013,Supply(HR),.05
Chisago,2014,Supply(HR),.05
Chisago,2015,Supply(HR),.05
Chisago,2016,Supply(HR),.04
Chisago,2017,Supply(HR),.05
Chisago,2018,Supply(HR),.05
Chisago,2012,Supply(Pub),0
Chisago,2013,Supply(Pub),0
Chisago,2014,Supply(Pub),.04
Chisago,2015,Supply(Pub),.04
Chisago,2016,Supply(Pub),.04
Chisago,2017,Supply(Pub),.11
Chisago,2018,Supply(Pub),.04
Chisago,2012,Supply(any),.43
Chisago,2013,Supply(any),.46
Chisago,2014,Supply(any),.51
Chisago,2015,Supply(any),.45
Chisago,2016,Supply(any),.41
Chisago,2017,Supply(any),.47
Chisago,2018,Supply(any),.41
Clay,2012,Cost(CCC),216.31
Clay,2013,Cost(CCC),174.78
Clay,2014,Cost(CCC),177.15
Clay,2015,Cost(CCC),188.03
Clay,2016,Cost(CCC),198.51
Clay,2017,Cost(CCC),251.38
Clay,2018,Cost(CCC),214.38
Clay,2012,Cost(HR),
Clay,2013,Cost(HR),137.23
Clay,2014,Cost(HR),152.32
Clay,2015,Cost(HR),174.55
Clay,2016,Cost(HR),173.04
Clay,2017,Cost(HR),173.15
Clay,2018,Cost(HR),168.08
Clay,2012,Cost(Pub),47.96
Clay,2013,Cost(Pub),14.6
Clay,2014,Cost(Pub),13.17
Clay,2015,Cost(Pub),13.39
Clay,2016,Cost(Pub),13.16
Clay,2017,Cost(Pub),24.54
Clay,2018,Cost(Pub),9.970000000000001
Clay,2012,Cost(any),124.33
Clay,2013,Cost(any),124.24
Clay,2014,Cost(any),127.3
Clay,2015,Cost(any),133.59
Clay,2016,Cost(any),138.87
Clay,2017,Cost(any),135.72
Clay,2018,Cost(any),148.35
Clay,2012,QualPremium,
Clay,2013,QualPremium,1.03
Clay,2014,QualPremium,1.14
Clay,2015,QualPremium,1.26
Clay,2016,QualPremium,1.2
Clay,2017,QualPremium,1.19
Clay,2018,QualPremium,1.06
Clay,2012,Supply(CCC),.16
Clay,2013,Supply(CCC),.16
Clay,2014,Supply(CCC),.17
Clay,2015,Supply(CCC),.17
Clay,2016,Supply(CCC),.16
Clay,2017,Supply(CCC),.18
Clay,2018,Supply(CCC),.17
Clay,2012,Supply(HR),
Clay,2013,Supply(HR),.02
Clay,2014,Supply(HR),.03
Clay,2015,Supply(HR),.03
Clay,2016,Supply(HR),.06
Clay,2017,Supply(HR),.1
Clay,2018,Supply(HR),.08
Clay,2012,Supply(Pub),.03
Clay,2013,Supply(Pub),.06
Clay,2014,Supply(Pub),.04
Clay,2015,Supply(Pub),.04
Clay,2016,Supply(Pub),.04
Clay,2017,Supply(Pub),.05
Clay,2018,Supply(Pub),.04
Clay,2012,Supply(any),.62
Clay,2013,Supply(any),.65
Clay,2014,Supply(any),.63
Clay,2015,Supply(any),.59
Clay,2016,Supply(any),.5600000000000001
Clay,2017,Supply(any),.58
Clay,2018,Supply(any),.54
Clearwater,2012,Cost(CCC),558.05
Clearwater,2013,Cost(CCC),193.93
Clearwater,2014,Cost(CCC),199.22
Clearwater,2015,Cost(CCC),199.24
Clearwater,2016,Cost(CCC),201.37
Clearwater,2017,Cost(CCC),610.12
Clearwater,2018,Cost(CCC),253.12
Clearwater,2012,Cost(HR),
Clearwater,2013,Cost(HR),185.27
Clearwater,2014,Cost(HR),166.48
Clearwater,2015,Cost(HR),149.91
Clearwater,2016,Cost(HR),130.29
Clearwater,2017,Cost(HR),338.27
Clearwater,2018,Cost(HR),147.92
Clearwater,2012,Cost(Pub),57.25
Clearwater,2013,Cost(Pub),19.71
Clearwater,2014,Cost(Pub),18.01
Clearwater,2015,Cost(Pub),17.89
Clearwater,2016,Cost(Pub),65.45999999999999
Clearwater,2017,Cost(Pub),83.72
Clearwater,2018,Cost(Pub),19.41
Clearwater,2012,Cost(any),86.55
Clearwater,2013,Cost(any),86.75
Clearwater,2014,Cost(any),93.20999999999999
Clearwater,2015,Cost(any),92.2
Clearwater,2016,Cost(any),108.32
Clearwater,2017,Cost(any),99.31999999999999
Clearwater,2018,Cost(any),108.91
Clearwater,2012,QualPremium,
Clearwater,2013,QualPremium,1.64
Clearwater,2014,QualPremium,1.43
Clearwater,2015,QualPremium,1.29
Clearwater,2016,QualPremium,.95
Clearwater,2017,QualPremium,2.83
Clearwater,2018,QualPremium,.72
Clearwater,2012,Supply(CCC),0
Clearwater,2013,Supply(CCC),0
Clearwater,2014,Supply(CCC),0
Clearwater,2015,Supply(CCC),0
Clearwater,2016,Supply(CCC),0
Clearwater,2017,Supply(CCC),0
Clearwater,2018,Supply(CCC),0
Clearwater,2012,Supply(HR),
Clearwater,2013,Supply(HR),.01
Clearwater,2014,Supply(HR),.06
Clearwater,2015,Supply(HR),.05
Clearwater,2016,Supply(HR),.09
Clearwater,2017,Supply(HR),.05
Clearwater,2018,Supply(HR),.19
Clearwater,2012,Supply(Pub),.12
Clearwater,2013,Supply(Pub),.12
Clearwater,2014,Supply(Pub),.15
Clearwater,2015,Supply(Pub),.16
Clearwater,2016,Supply(Pub),.1
Clearwater,2017,Supply(Pub),.11
Clearwater,2018,Supply(Pub),.07
Clearwater,2012,Supply(any),.37
Clearwater,2013,Supply(any),.38
Clearwater,2014,Supply(any),.53
Clearwater,2015,Supply(any),.5600000000000001
Clearwater,2016,Supply(any),.46
Clearwater,2017,Supply(any),.46
Clearwater,2018,Supply(any),.44
Cook,2012,Cost(CCC),657.12
Cook,2013,Cost(CCC),158.34
Cook,2014,Cost(CCC),213.04
Cook,2015,Cost(CCC),152.82
Cook,2016,Cost(CCC),399.57
Cook,2017,Cost(CCC),589.48
Cook,2018,Cost(CCC),223.32
Cook,2012,Cost(HR),
Cook,2013,Cost(HR),415.98
Cook,2014,Cost(HR),385.31
Cook,2015,Cost(HR),377.41
Cook,2016,Cost(HR),246.49
Cook,2017,Cost(HR),305.33
Cook,2018,Cost(HR),176.11
Cook,2012,Cost(Pub),61.09
Cook,2013,Cost(Pub),229.19
Cook,2014,Cost(Pub),32.54
Cook,2015,Cost(Pub),32.54
Cook,2016,Cost(Pub),101.41
Cook,2017,Cost(Pub),227.04
Cook,2018,Cost(Pub),32.54
Cook,2012,Cost(any),107.52
Cook,2013,Cost(any),144.79
Cook,2014,Cost(any),123.85
Cook,2015,Cost(any),113.71
Cook,2016,Cost(any),110.48
Cook,2017,Cost(any),124.29
Cook,2018,Cost(any),162.53
Cook,2012,QualPremium,
Cook,2013,QualPremium,3.03
Cook,2014,QualPremium,2.66
Cook,2015,QualPremium,3.01
Cook,2016,QualPremium,2.53
Cook,2017,QualPremium,2.5
Cook,2018,QualPremium,.99
Cook,2012,Supply(CCC),.12
Cook,2013,Supply(CCC),.12
Cook,2014,Supply(CCC),.12
Cook,2015,Supply(CCC),.12
Cook,2016,Supply(CCC),.07
Cook,2017,Supply(CCC),.07
Cook,2018,Supply(CCC),.61
Cook,2012,Supply(HR),
Cook,2013,Supply(HR),0
Cook,2014,Supply(HR),0
Cook,2015,Supply(HR),0
Cook,2016,Supply(HR),.22
Cook,2017,Supply(HR),.21
Cook,2018,Supply(HR),.22
Cook,2012,Supply(Pub),.14
Cook,2013,Supply(Pub),0
Cook,2014,Supply(Pub),.14
Cook,2015,Supply(Pub),.14
Cook,2016,Supply(Pub),.14
Cook,2017,Supply(Pub),.14
Cook,2018,Supply(Pub),.14
Cook,2012,Supply(any),.63
Cook,2013,Supply(any),.62
Cook,2014,Supply(any),.98
Cook,2015,Supply(any),1.05
Cook,2016,Supply(any),.87
Cook,2017,Supply(any),.71
Cook,2018,Supply(any),1.14
Cottonwood,2012,Cost(CCC),237.15
Cottonwood,2013,Cost(CCC),123.27
Cottonwood,2014,Cost(CCC),117.52
Cottonwood,2015,Cost(CCC),114.13
Cottonwood,2016,Cost(CCC),247.96
Cottonwood,2017,Cost(CCC),181.29
Cottonwood,2018,Cost(CCC),108.98
Cottonwood,2012,Cost(HR),
Cottonwood,2013,Cost(HR),259.87
Cottonwood,2014,Cost(HR),148.72
Cottonwood,2015,Cost(HR),133.3
Cottonwood,2016,Cost(HR),215
Cottonwood,2017,Cost(HR),126.4
Cottonwood,2018,Cost(HR),107.72
Cottonwood,2012,Cost(Pub),54.09
Cottonwood,2013,Cost(Pub),14.1
Cottonwood,2014,Cost(Pub),11.35
Cottonwood,2015,Cost(Pub),11.59
Cottonwood,2016,Cost(Pub),17.34
Cottonwood,2017,Cost(Pub),43.05
Cottonwood,2018,Cost(Pub),14.77
Cottonwood,2012,Cost(any),95.31999999999999
Cottonwood,2013,Cost(any),100.27
Cottonwood,2014,Cost(any),95.81
Cottonwood,2015,Cost(any),92.78
Cottonwood,2016,Cost(any),81.70999999999999
Cottonwood,2017,Cost(any),83.03
Cottonwood,2018,Cost(any),93.39
Cottonwood,2012,QualPremium,
Cottonwood,2013,QualPremium,2.38
Cottonwood,2014,QualPremium,1.36
Cottonwood,2015,QualPremium,1.25
Cottonwood,2016,QualPremium,4.54
Cottonwood,2017,QualPremium,1.16
Cottonwood,2018,QualPremium,.9300000000000001
Cottonwood,2012,Supply(CCC),.03
Cottonwood,2013,Supply(CCC),.03
Cottonwood,2014,Supply(CCC),.03
Cottonwood,2015,Supply(CCC),.05
Cottonwood,2016,Supply(CCC),.03
Cottonwood,2017,Supply(CCC),.05
Cottonwood,2018,Supply(CCC),.04
Cottonwood,2012,Supply(HR),
Cottonwood,2013,Supply(HR),0
Cottonwood,2014,Supply(HR),0
Cottonwood,2015,Supply(HR),0
Cottonwood,2016,Supply(HR),.04
Cottonwood,2017,Supply(HR),.09
Cottonwood,2018,Supply(HR),.09
Cottonwood,2012,Supply(Pub),.05
Cottonwood,2013,Supply(Pub),.05
Cottonwood,2014,Supply(Pub),.09
Cottonwood,2015,Supply(Pub),.09
Cottonwood,2016,Supply(Pub),.08
Cottonwood,2017,Supply(Pub),.12
Cottonwood,2018,Supply(Pub),.09
Cottonwood,2012,Supply(any),.49
Cottonwood,2013,Supply(any),.51
Cottonwood,2014,Supply(any),.54
Cottonwood,2015,Supply(any),.5600000000000001
Cottonwood,2016,Supply(any),.52
Cottonwood,2017,Supply(any),.5
Cottonwood,2018,Supply(any),.5
Crow Wing,2012,Cost(CCC),200.57
Crow Wing,2013,Cost(CCC),152.42
Crow Wing,2014,Cost(CCC),160.4
Crow Wing,2015,Cost(CCC),167.77
Crow Wing,2016,Cost(CCC),161.81
Crow Wing,2017,Cost(CCC),222.96
Crow Wing,2018,Cost(CCC),179.98
Crow Wing,2012,Cost(HR),
Crow Wing,2013,Cost(HR),181.12
Crow Wing,2014,Cost(HR),156.91
Crow Wing,2015,Cost(HR),156.5
Crow Wing,2016,Cost(HR),150.18
Crow Wing,2017,Cost(HR),206.18
Crow Wing,2018,Cost(HR),158.23
Crow Wing,2012,Cost(Pub),45.74
Crow Wing,2013,Cost(Pub),19.26
Crow Wing,2014,Cost(Pub),15.77
Crow Wing,2015,Cost(Pub),15.75
Crow Wing,2016,Cost(Pub),34.11
Crow Wing,2017,Cost(Pub),37.63
Crow Wing,2018,Cost(Pub),15.71
Crow Wing,2012,Cost(any),121.09
Crow Wing,2013,Cost(any),125.77
Crow Wing,2014,Cost(any),123.57
Crow Wing,2015,Cost(any),125.34
Crow Wing,2016,Cost(any),130.45
Crow Wing,2017,Cost(any),126.77
Crow Wing,2018,Cost(any),131.44
Crow Wing,2012,QualPremium,
Crow Wing,2013,QualPremium,1.37
Crow Wing,2014,QualPremium,1.17
Crow Wing,2015,QualPremium,1.16
Crow Wing,2016,QualPremium,1.1
Crow Wing,2017,QualPremium,1.5
Crow Wing,2018,QualPremium,1.1
Crow Wing,2012,Supply(CCC),.12
Crow Wing,2013,Supply(CCC),.15
Crow Wing,2014,Supply(CCC),.18
Crow Wing,2015,Supply(CCC),.18
Crow Wing,2016,Supply(CCC),.16
Crow Wing,2017,Supply(CCC),.2
Crow Wing,2018,Supply(CCC),.19
Crow Wing,2012,Supply(HR),
Crow Wing,2013,Supply(HR),0
Crow Wing,2014,Supply(HR),.01
Crow Wing,2015,Supply(HR),.04
Crow Wing,2016,Supply(HR),.05
Crow Wing,2017,Supply(HR),.11
Crow Wing,2018,Supply(HR),.12
Crow Wing,2012,Supply(Pub),.05
Crow Wing,2013,Supply(Pub),.04
Crow Wing,2014,Supply(Pub),.07
Crow Wing,2015,Supply(Pub),.07
Crow Wing,2016,Supply(Pub),.06
Crow Wing,2017,Supply(Pub),.07
Crow Wing,2018,Supply(Pub),.07
Crow Wing,2012,Supply(any),.51
Crow Wing,2013,Supply(any),.57
Crow Wing,2014,Supply(any),.6
Crow Wing,2015,Supply(any),.5600000000000001
Crow Wing,2016,Supply(any),.48
Crow Wing,2017,Supply(any),.51
Crow Wing,2018,Supply(any),.51
Dakota,2012,Cost(CCC),252.81
Dakota,2013,Cost(CCC),257.78
Dakota,2014,Cost(CCC),262.82
Dakota,2015,Cost(CCC),267.89
Dakota,2016,Cost(CCC),276.92
Dakota,2017,Cost(CCC),271.25
Dakota,2018,Cost(CCC),306.59
Dakota,2012,Cost(HR),
Dakota,2013,Cost(HR),279.89
Dakota,2014,Cost(HR),277.51
Dakota,2015,Cost(HR),281.76
Dakota,2016,Cost(HR),285.83
Dakota,2017,Cost(HR),279.54
Dakota,2018,Cost(HR),316.11
Dakota,2012,Cost(Pub),16.43
Dakota,2013,Cost(Pub),13.69
Dakota,2014,Cost(Pub),8.42
Dakota,2015,Cost(Pub),8.17
Dakota,2016,Cost(Pub),8.09
Dakota,2017,Cost(Pub),7.99
Dakota,2018,Cost(Pub),8.380000000000001
Dakota,2012,Cost(any),201.18
Dakota,2013,Cost(any),208.03
Dakota,2014,Cost(any),207.78
Dakota,2015,Cost(any),214.05
Dakota,2016,Cost(any),221.06
Dakota,2017,Cost(any),214.01
Dakota,2018,Cost(any),250.86
Dakota,2012,QualPremium,
Dakota,2013,QualPremium,1.46
Dakota,2014,QualPremium,1.43
Dakota,2015,QualPremium,1.41
Dakota,2016,QualPremium,1.34
Dakota,2017,QualPremium,1.32
Dakota,2018,QualPremium,1.35
Dakota,2012,Supply(CCC),.27
Dakota,2013,Supply(CCC),.28
Dakota,2014,Supply(CCC),.29
Dakota,2015,Supply(CCC),.29
Dakota,2016,Supply(CCC),.32
Dakota,2017,Supply(CCC),.33
Dakota,2018,Supply(CCC),.33
Dakota,2012,Supply(HR),
Dakota,2013,Supply(HR),.12
Dakota,2014,Supply(HR),.13
Dakota,2015,Supply(HR),.14
Dakota,2016,Supply(HR),.14
Dakota,2017,Supply(HR),.16
Dakota,2018,Supply(HR),.16
Dakota,2012,Supply(Pub),.01
Dakota,2013,Supply(Pub),.01
Dakota,2014,Supply(Pub),.02
Dakota,2015,Supply(Pub),.02
Dakota,2016,Supply(Pub),.03
Dakota,2017,Supply(Pub),.05
Dakota,2018,Supply(Pub),.02
Dakota,2012,Supply(any),.58
Dakota,2013,Supply(any),.58
Dakota,2014,Supply(any),.59
Dakota,2015,Supply(any),.5600000000000001
Dakota,2016,Supply(any),.57
Dakota,2017,Supply(any),.59
Dakota,2018,Supply(any),.54
Dodge,2012,Cost(CCC),226.49
Dodge,2013,Cost(CCC),202.83
Dodge,2014,Cost(CCC),202.65
Dodge,2015,Cost(CCC),200.79
Dodge,2016,Cost(CCC),171.24
Dodge,2017,Cost(CCC),242.66
Dodge,2018,Cost(CCC),216.62
Dodge,2012,Cost(HR),
Dodge,2013,Cost(HR),182.8
Dodge,2014,Cost(HR),184.08
Dodge,2015,Cost(HR),189.93
Dodge,2016,Cost(HR),169.69
Dodge,2017,Cost(HR),177.29
Dodge,2018,Cost(HR),184.76
Dodge,2012,Cost(Pub),32.74
Dodge,2013,Cost(Pub),16.14
Dodge,2014,Cost(Pub),11.66
Dodge,2015,Cost(Pub),15.23
Dodge,2016,Cost(Pub),28.26
Dodge,2017,Cost(Pub),18.2
Dodge,2018,Cost(Pub),11.71
Dodge,2012,Cost(any),122.71
Dodge,2013,Cost(any),123.98
Dodge,2014,Cost(any),121.65
Dodge,2015,Cost(any),126.68
Dodge,2016,Cost(any),133.3
Dodge,2017,Cost(any),126.29
Dodge,2018,Cost(any),131.63
Dodge,2012,QualPremium,
Dodge,2013,QualPremium,1.44
Dodge,2014,QualPremium,1.44
Dodge,2015,QualPremium,1.46
Dodge,2016,QualPremium,1.21
Dodge,2017,QualPremium,1.25
Dodge,2018,QualPremium,1.27
Dodge,2012,Supply(CCC),.1
Dodge,2013,Supply(CCC),.1
Dodge,2014,Supply(CCC),.1
Dodge,2015,Supply(CCC),.1
Dodge,2016,Supply(CCC),.11
Dodge,2017,Supply(CCC),.07
Dodge,2018,Supply(CCC),.07
Dodge,2012,Supply(HR),
Dodge,2013,Supply(HR),0
Dodge,2014,Supply(HR),0
Dodge,2015,Supply(HR),0
Dodge,2016,Supply(HR),0
Dodge,2017,Supply(HR),0
Dodge,2018,Supply(HR),.01
Dodge,2012,Supply(Pub),.04
Dodge,2013,Supply(Pub),.04
Dodge,2014,Supply(Pub),.07
Dodge,2015,Supply(Pub),.06
Dodge,2016,Supply(Pub),.05
Dodge,2017,Supply(Pub),.07
Dodge,2018,Supply(Pub),.07
Dodge,2012,Supply(any),.7
Dodge,2013,Supply(any),.76
Dodge,2014,Supply(any),.77
Dodge,2015,Supply(any),.75
Dodge,2016,Supply(any),.67
Dodge,2017,Supply(any),.62
Dodge,2018,Supply(any),.59
Douglas,2012,Cost(CCC),184.7
Douglas,2013,Cost(CCC),168.31
Douglas,2014,Cost(CCC),169.06
Douglas,2015,Cost(CCC),171.43
Douglas,2016,Cost(CCC),210.26
Douglas,2017,Cost(CCC),226.55
Douglas,2018,Cost(CCC),184.59
Douglas,2012,Cost(HR),
Douglas,2013,Cost(HR),202.47
Douglas,2014,Cost(HR),144.59
Douglas,2015,Cost(HR),138.78
Douglas,2016,Cost(HR),201.62
Douglas,2017,Cost(HR),163.35
Douglas,2018,Cost(HR),185.1
Douglas,2012,Cost(Pub),33.92
Douglas,2013,Cost(Pub),14.83
Douglas,2014,Cost(Pub),13.47
Douglas,2015,Cost(Pub),13.43
Douglas,2016,Cost(Pub),25.3
Douglas,2017,Cost(Pub),26.15
Douglas,2018,Cost(Pub),12.89
Douglas,2012,Cost(any),108.57
Douglas,2013,Cost(any),108.38
Douglas,2014,Cost(any),110.8
Douglas,2015,Cost(any),112.2
Douglas,2016,Cost(any),122.84
Douglas,2017,Cost(any),117.51
Douglas,2018,Cost(any),129.41
Douglas,2012,QualPremium,
Douglas,2013,QualPremium,1.7
Douglas,2014,QualPremium,1.22
Douglas,2015,QualPremium,1.16
Douglas,2016,QualPremium,1.56
Douglas,2017,QualPremium,1.32
Douglas,2018,QualPremium,1.41
Douglas,2012,Supply(CCC),.11
Douglas,2013,Supply(CCC),.14
Douglas,2014,Supply(CCC),.13
Douglas,2015,Supply(CCC),.11
Douglas,2016,Supply(CCC),.12
Douglas,2017,Supply(CCC),.14
Douglas,2018,Supply(CCC),.13
Douglas,2012,Supply(HR),
Douglas,2013,Supply(HR),0
Douglas,2014,Supply(HR),.01
Douglas,2015,Supply(HR),.02
Douglas,2016,Supply(HR),.02
Douglas,2017,Supply(HR),.12
Douglas,2018,Supply(HR),.1
Douglas,2012,Supply(Pub),.07
Douglas,2013,Supply(Pub),.12
Douglas,2014,Supply(Pub),.11
Douglas,2015,Supply(Pub),.09
Douglas,2016,Supply(Pub),.08
Douglas,2017,Supply(Pub),.1
Douglas,2018,Supply(Pub),.06
Douglas,2012,Supply(any),.88
Douglas,2013,Supply(any),1.01
Douglas,2014,Supply(any),1
Douglas,2015,Supply(any),.87
Douglas,2016,Supply(any),.85
Douglas,2017,Supply(any),.79
Douglas,2018,Supply(any),.69
Faribault,2012,Cost(CCC),151.76
Faribault,2013,Cost(CCC),132.88
Faribault,2014,Cost(CCC),145.85
Faribault,2015,Cost(CCC),139.21
Faribault,2016,Cost(CCC),203.46
Faribault,2017,Cost(CCC),216.45
Faribault,2018,Cost(CCC),156.21
Faribault,2012,Cost(HR),
Faribault,2013,Cost(HR),237.38
Faribault,2014,Cost(HR),210.92
Faribault,2015,Cost(HR),172.38
Faribault,2016,Cost(HR),178.91
Faribault,2017,Cost(HR),167.47
Faribault,2018,Cost(HR),161.97
Faribault,2012,Cost(Pub),69.99
Faribault,2013,Cost(Pub),19.69
Faribault,2014,Cost(Pub),19.01
Faribault,2015,Cost(Pub),19.1
Faribault,2016,Cost(Pub),36.79
Faribault,2017,Cost(Pub),50.77
Faribault,2018,Cost(Pub),18.12
Faribault,2012,Cost(any),101.35
Faribault,2013,Cost(any),98.93000000000001
Faribault,2014,Cost(any),103.37
Faribault,2015,Cost(any),104.46
Faribault,2016,Cost(any),128.76
Faribault,2017,Cost(any),110.12
Faribault,2018,Cost(any),99.62000000000001
Faribault,2012,QualPremium,
Faribault,2013,QualPremium,2.16
Faribault,2014,QualPremium,1.89
Faribault,2015,QualPremium,1.6
Faribault,2016,QualPremium,1.32
Faribault,2017,QualPremium,1.42
Faribault,2018,QualPremium,1.43
Faribault,2012,Supply(CCC),.12
Faribault,2013,Supply(CCC),.12
Faribault,2014,Supply(CCC),.14
Faribault,2015,Supply(CCC),.19
Faribault,2016,Supply(CCC),.19
Faribault,2017,Supply(CCC),.22
Faribault,2018,Supply(CCC),.11
Faribault,2012,Supply(HR),
Faribault,2013,Supply(HR),0
Faribault,2014,Supply(HR),.02
Faribault,2015,Supply(HR),.13
Faribault,2016,Supply(HR),.13
Faribault,2017,Supply(HR),.18
Faribault,2018,Supply(HR),.09
Faribault,2012,Supply(Pub),.1
Faribault,2013,Supply(Pub),.1
Faribault,2014,Supply(Pub),.11
Faribault,2015,Supply(Pub),.1
Faribault,2016,Supply(Pub),.12
Faribault,2017,Supply(Pub),.12
Faribault,2018,Supply(Pub),.2
Faribault,2012,Supply(any),.6
Faribault,2013,Supply(any),.61
Faribault,2014,Supply(any),.6800000000000001
Faribault,2015,Supply(any),.72
Faribault,2016,Supply(any),.72
Faribault,2017,Supply(any),.69
Faribault,2018,Supply(any),.69
Fillmore,2012,Cost(CCC),251.1
Fillmore,2013,Cost(CCC),191.26
Fillmore,2014,Cost(CCC),171.43
Fillmore,2015,Cost(CCC),163.35
Fillmore,2016,Cost(CCC),217.4
Fillmore,2017,Cost(CCC),258.24
Fillmore,2018,Cost(CCC),191.6
Fillmore,2012,Cost(HR),
Fillmore,2013,Cost(HR),294.53
Fillmore,2014,Cost(HR),243.17
Fillmore,2015,Cost(HR),200.48
Fillmore,2016,Cost(HR),247.46
Fillmore,2017,Cost(HR),134.62
Fillmore,2018,Cost(HR),142.68
Fillmore,2012,Cost(Pub),96.19
Fillmore,2013,Cost(Pub),40.01
Fillmore,2014,Cost(Pub),20.66
Fillmore,2015,Cost(Pub),20.64
Fillmore,2016,Cost(Pub),42.35
Fillmore,2017,Cost(Pub),76.25
Fillmore,2018,Cost(Pub),20.63
Fillmore,2012,Cost(any),106.16
Fillmore,2013,Cost(any),106.56
Fillmore,2014,Cost(any),95.19
Fillmore,2015,Cost(any),103.88
Fillmore,2016,Cost(any),129.56
Fillmore,2017,Cost(any),108.4
Fillmore,2018,Cost(any),107.68
Fillmore,2012,QualPremium,
Fillmore,2013,QualPremium,2.51
Fillmore,2014,QualPremium,2.08
Fillmore,2015,QualPremium,1.72
Fillmore,2016,QualPremium,1.9
Fillmore,2017,QualPremium,1.15
Fillmore,2018,QualPremium,1.18
Fillmore,2012,Supply(CCC),.16
Fillmore,2013,Supply(CCC),.17
Fillmore,2014,Supply(CCC),.17
Fillmore,2015,Supply(CCC),.17
Fillmore,2016,Supply(CCC),.23
Fillmore,2017,Supply(CCC),.22
Fillmore,2018,Supply(CCC),.3
Fillmore,2012,Supply(HR),
Fillmore,2013,Supply(HR),0
Fillmore,2014,Supply(HR),0
Fillmore,2015,Supply(HR),0
Fillmore,2016,Supply(HR),0
Fillmore,2017,Supply(HR),.03
Fillmore,2018,Supply(HR),.05
Fillmore,2012,Supply(Pub),.32
Fillmore,2013,Supply(Pub),.32
Fillmore,2014,Supply(Pub),.39
Fillmore,2015,Supply(Pub),.1
Fillmore,2016,Supply(Pub),.1
Fillmore,2017,Supply(Pub),.1
Fillmore,2018,Supply(Pub),.1
Fillmore,2012,Supply(any),.96
Fillmore,2013,Supply(any),.95
Fillmore,2014,Supply(any),.95
Fillmore,2015,Supply(any),.66
Fillmore,2016,Supply(any),.6800000000000001
Fillmore,2017,Supply(any),.59
Fillmore,2018,Supply(any),.6800000000000001
Freeborn,2012,Cost(CCC),218.59
Freeborn,2013,Cost(CCC),182.52
Freeborn,2014,Cost(CCC),182.08
Freeborn,2015,Cost(CCC),179.66
Freeborn,2016,Cost(CCC),177.24
Freeborn,2017,Cost(CCC),207.92
Freeborn,2018,Cost(CCC),176.27
Freeborn,2012,Cost(HR),
Freeborn,2013,Cost(HR),256.67
Freeborn,2014,Cost(HR),202.44
Freeborn,2015,Cost(HR),207.62
Freeborn,2016,Cost(HR),169.42
Freeborn,2017,Cost(HR),161.19
Freeborn,2018,Cost(HR),170.15
Freeborn,2012,Cost(Pub),49.21
Freeborn,2013,Cost(Pub),18.7
Freeborn,2014,Cost(Pub),13.78
Freeborn,2015,Cost(Pub),14.23
Freeborn,2016,Cost(Pub),21.2
Freeborn,2017,Cost(Pub),20.58
Freeborn,2018,Cost(Pub),13.47
Freeborn,2012,Cost(any),109.19
Freeborn,2013,Cost(any),112.69
Freeborn,2014,Cost(any),119.9
Freeborn,2015,Cost(any),120.05
Freeborn,2016,Cost(any),123.93
Freeborn,2017,Cost(any),110.76
Freeborn,2018,Cost(any),112.14
Freeborn,2012,QualPremium,
Freeborn,2013,QualPremium,2.14
Freeborn,2014,QualPremium,1.69
